,날짜,시장,품명,거래량
760,2013-05-30,서울,봄,519670
761,2013-05-31,광주,겨울,23810
762,2013-05-31,광주,봄,13180
763,2013-05-31,대구,봄,5552
764,2013-05-31,대전,봄,53202
765,2013-05-31,부산,봄,170000
766,2013-05-31,서울,봄,657300
767,2013-06-01,광주,겨울,24330
768,2013-06-01,광주,봄,14936
769,2013-06-01,대구,봄,5408
770,2013-06-01,대전,봄,74678
771,2013-06-01,서울,봄,563630
772,2013-06-03,광주,겨울,43720
773,2013-06-03,광주,봄,10728
774,2013-06-03,대구,봄,7568
775,2013-06-03,대전,봄,96526
776,2013-06-03,부산,봄,193000
777,2013-06-03,서울,봄,57250
778,2013-06-04,광주,겨울,25010
779,2013-06-04,광주,봄,6856
780,2013-06-04,대구,봄,7328
781,2013-06-04,대전,봄,65202
782,2013-06-04,부산,봄,126000
783,2013-06-04,서울,봄,654500
784,2013-06-05,광주,겨울,21390
785,2013-06-05,광주,봄,6424
786,2013-06-05,대구,봄,11400
787,2013-06-05,대전,봄,48346
788,2013-06-05,부산,봄,159000
789,2013-06-05,서울,봄,56800
790,2013-06-06,광주,겨울,25230
791,2013-06-06,광주,봄,7272
792,2013-06-06,대구,봄,5144
793,2013-06-06,대전,봄,68528
794,2013-06-06,부산,봄,60000
795,2013-06-06,서울,봄,49650
796,2013-06-07,광주,겨울,41010
797,2013-06-07,광주,봄,13648
798,2013-06-07,대구,봄,5320
799,2013-06-07,대전,봄,61784
800,2013-06-07,부산,봄,117000
801,2013-06-07,서울,봄,668450
802,2013-06-08,광주,겨울,18210
803,2013-06-08,대구,겨울,4008
804,2013-06-08,광주,봄,9252
805,2013-06-08,대전,봄,56132
806,2013-06-08,서울,봄,48000
807,2013-06-10,광주,겨울,35680
808,2013-06-10,광주,봄,13188
809,2013-06-10,대구,봄,6400
810,2013-06-10,대전,봄,61580
811,2013-06-10,부산,봄,115000
812,2013-06-10,서울,봄,719860
813,2013-06-11,광주,겨울,19050
814,2013-06-11,광주,봄,10864
815,2013-06-11,대구,봄,6160
816,2013-06-11,대전,봄,70902
817,2013-06-11,부산,봄,290000
818,2013-06-11,서울,봄,539960
819,2013-06-12,광주,겨울,25300
820,2013-06-12,광주,봄,14048
821,2013-06-12,대전,봄,53656
822,2013-06-12,부산,봄,128000
823,2013-06-13,광주,겨울,21960
824,2013-06-13,광주,봄,9608
825,2013-06-13,대전,봄,45494
826,2013-06-13,부산,봄,200000
827,2013-06-13,서울,봄,651840
828,2013-06-14,서울,가을,584
829,2013-06-14,광주,겨울,35520
830,2013-06-14,광주,봄,24028
831,2013-06-14,대구,봄,12144
832,2013-06-14,대전,봄,65742
833,2013-06-14,부산,봄,207000
834,2013-06-14,서울,봄,695190
835,2013-06-15,광주,겨울,32630
836,2013-06-15,광주,봄,16280
837,2013-06-15,대구,봄,11560
838,2013-06-15,대전,봄,49576
839,2013-06-15,서울,봄,38400
840,2013-06-17,서울,가을,200
841,2013-06-17,광주,겨울,34250
842,2013-06-17,광주,봄,16696
843,2013-06-17,대구,봄,5840
844,2013-06-17,대전,봄,47686
845,2013-06-17,부산,봄,218000
846,2013-06-17,서울,봄,1077440
847,2013-06-18,서울,가을,480
848,2013-06-18,광주,겨울,33260
849,2013-06-18,광주,봄,15528
850,2013-06-18,대구,봄,16832
851,2013-06-18,대전,봄,78558
852,2013-06-18,부산,봄,184000
853,2013-06-18,서울,봄,836410
854,2013-06-19,광주,겨울,16020
855,2013-06-19,광주,봄,282
856,2013-06-19,대구,봄,18400
857,2013-06-19,대전,봄,42170
858,2013-06-19,부산,봄,233000
859,2013-06-19,서울,봄,542200
860,2013-06-20,서울,가을,880
861,2013-06-20,광주,겨울,16190
862,2013-06-20,광주,봄,13480
863,2013-06-20,대전,봄,43378
864,2013-06-20,부산,봄,217000
865,2013-06-20,서울,봄,38200
866,2013-06-21,서울,가을,800
867,2013-06-21,광주,겨울,23110
868,2013-06-21,대구,겨울,1281
869,2013-06-21,서울,겨울,27600
870,2013-06-21,광주,봄,9800
871,2013-06-21,대구,봄,18320
872,2013-06-21,대전,봄,53382
873,2013-06-21,부산,봄,181000
874,2013-06-21,서울,봄,742590
875,2013-06-22,광주,겨울,20410
876,2013-06-22,서울,겨울,17900
877,2013-06-22,광주,봄,1152
878,2013-06-22,대구,봄,15296
879,2013-06-22,대전,봄,69810
880,2013-06-22,부산,봄,32000
881,2013-06-22,서울,봄,37150
882,2013-06-22,광주,여름,7824
883,2013-06-24,광주,겨울,27680
884,2013-06-24,광주,봄,120
885,2013-06-24,대구,봄,11040
886,2013-06-24,대전,봄,57220
887,2013-06-24,부산,봄,308000
888,2013-06-24,서울,봄,46200
889,2013-06-24,광주,여름,24088
890,2013-06-25,광주,겨울,17140
891,2013-06-25,광주,봄,242
892,2013-06-25,대구,봄,12448
893,2013-06-25,대전,봄,43746
894,2013-06-25,부산,봄,131000
895,2013-06-25,서울,봄,594660
896,2013-06-25,광주,여름,7824
897,2013-06-26,광주,겨울,15650
898,2013-06-26,광주,봄,240
899,2013-06-26,대구,봄,6240
900,2013-06-26,대전,봄,73308
901,2013-06-26,부산,봄,159000
902,2013-06-26,서울,봄,37300
903,2013-06-26,광주,여름,8752
904,2013-06-27,광주,겨울,16710
905,2013-06-27,광주,봄,240
906,2013-06-27,대구,봄,2000
907,2013-06-27,대전,봄,43722
908,2013-06-27,부산,봄,159000
909,2013-06-27,서울,봄,494850
910,2013-06-27,광주,여름,15872
911,2013-06-28,광주,겨울,23620
912,2013-06-28,대구,겨울,760
913,2013-06-28,서울,겨울,29100
914,2013-06-28,광주,봄,120
915,2013-06-28,대구,봄,1520
916,2013-06-28,대전,봄,43606
917,2013-06-28,부산,봄,296000
918,2013-06-28,서울,봄,411400
919,2013-06-28,광주,여름,17408
920,2013-06-29,광주,겨울,15460
921,2013-06-29,서울,겨울,18500
922,2013-06-29,대구,봄,1600
923,2013-06-29,대전,봄,44810
924,2013-06-29,부산,봄,7000
925,2013-06-29,서울,봄,379150
926,2013-06-29,광주,여름,7448
927,2013-07-01,광주,겨울,33940
928,2013-07-01,광주,봄,242
929,2013-07-01,대구,봄,5440
930,2013-07-01,대전,봄,34072
931,2013-07-01,부산,봄,141000
932,2013-07-01,서울,봄,73030
933,2013-07-01,광주,여름,8008
934,2013-07-01,서울,여름,619080
935,2013-07-02,광주,겨울,19710
936,2013-07-02,광주,봄,280
937,2013-07-02,대구,봄,5280
938,2013-07-02,대전,봄,58314
939,2013-07-02,부산,봄,239000
940,2013-07-02,서울,봄,7220
941,2013-07-02,광주,여름,15584
942,2013-07-02,대구,여름,5280
943,2013-07-02,서울,여름,619800
944,2013-07-03,광주,겨울,12410
945,2013-07-03,광주,봄,180
946,2013-07-03,대전,봄,57534
947,2013-07-03,부산,봄,221000
948,2013-07-03,광주,여름,7960
949,2013-07-03,대구,여름,5440
950,2013-07-03,서울,여름,611670
951,2013-07-04,광주,겨울,21250
952,2013-07-04,광주,봄,180
953,2013-07-04,대전,봄,54146
954,2013-07-04,부산,봄,147000
955,2013-07-04,광주,여름,7520
956,2013-07-04,서울,여름,463870
957,2013-07-05,광주,겨울,30260
958,2013-07-05,광주,봄,120
959,2013-07-05,대전,봄,58232
960,2013-07-05,부산,봄,107000
961,2013-07-05,광주,여름,10904
962,2013-07-05,대구,여름,4960
963,2013-07-06,광주,겨울,20010
964,2013-07-06,광주,봄,240
965,2013-07-06,대전,봄,11804
966,2013-07-06,광주,여름,11448
967,2013-07-06,서울,여름,146300
968,2013-07-08,광주,겨울,36890
969,2013-07-08,광주,봄,140
970,2013-07-08,대전,봄,35210
971,2013-07-08,부산,봄,299000
972,2013-07-08,광주,여름,15000
973,2013-07-08,대구,여름,5760
974,2013-07-08,대전,여름,12112
975,2013-07-08,서울,여름,494500
976,2013-07-09,광주,겨울,21600
977,2013-07-09,광주,봄,240
978,2013-07-09,대전,봄,46660
979,2013-07-09,부산,봄,162000
980,2013-07-09,광주,여름,12100
981,2013-07-09,대전,여름,8416
982,2013-07-10,광주,겨울,17120
983,2013-07-10,대전,봄,42420
984,2013-07-10,부산,봄,9000
985,2013-07-10,광주,여름,9000
986,2013-07-10,대구,여름,5360
987,2013-07-10,대전,여름,8920
988,2013-07-10,부산,여름,126000
989,2013-07-11,광주,겨울,33200
990,2013-07-11,광주,봄,240
991,2013-07-11,광주,여름,13048
992,2013-07-11,대구,여름,6040
993,2013-07-11,대전,여름,43396
994,2013-07-11,부산,여름,151000
995,2013-07-12,광주,겨울,20060
996,2013-07-12,광주,봄,120
997,2013-07-12,광주,여름,12144
998,2013-07-12,대구,여름,5280
999,2013-07-12,대전,여름,44604
1000,2013-07-12,부산,여름,209000
1001,2013-07-12,서울,여름,346950
1002,2013-07-13,광주,겨울,31180
1003,2013-07-13,광주,봄,180
1004,2013-07-13,광주,여름,10992
1005,2013-07-13,대구,여름,6080
1006,2013-07-13,대전,여름,32768
1007,2013-07-13,부산,여름,68000
1008,2013-07-13,서울,여름,209300
1009,2013-07-15,광주,겨울,20410
1010,2013-07-15,광주,봄,180
1011,2013-07-15,광주,여름,18344
1012,2013-07-15,대구,여름,23280
1013,2013-07-15,대전,여름,50853
1014,2013-07-15,부산,여름,192000
1015,2013-07-16,광주,겨울,19010
1016,2013-07-16,부산,봄,7000
1017,2013-07-16,광주,여름,9392
1018,2013-07-16,대구,여름,9920
1019,2013-07-16,대전,여름,68332
1020,2013-07-16,부산,여름,89000
1021,2013-07-17,광주,겨울,31860
1022,2013-07-17,광주,봄,240
1023,2013-07-17,광주,여름,18576
1024,2013-07-17,대구,여름,16520
1025,2013-07-17,대전,여름,50080
1026,2013-07-17,부산,여름,215000
1027,2013-07-18,광주,겨울,28790
1028,2013-07-18,광주,봄,144
1029,2013-07-18,광주,여름,14944
1030,2013-07-18,대구,여름,19880
1031,2013-07-18,대전,여름,54289
1032,2013-07-18,부산,여름,207000
1033,2013-07-18,서울,여름,448120
1034,2013-07-19,광주,겨울,22910
1035,2013-07-19,광주,봄,180
1036,2013-07-19,부산,봄,7000
1037,2013-07-19,광주,여름,12488
1038,2013-07-19,대구,여름,16480
1039,2013-07-19,대전,여름,60124
1040,2013-07-19,부산,여름,182000
1041,2013-07-19,서울,여름,465030
1042,2013-07-20,광주,겨울,29100
1043,2013-07-20,광주,봄,180
1044,2013-07-20,광주,여름,12522
1045,2013-07-20,대구,여름,4160
1046,2013-07-20,대전,여름,46979
1047,2013-07-20,부산,여름,60000
1048,2013-07-20,서울,여름,399870
1049,2013-07-22,광주,겨울,29000
1050,2013-07-22,광주,여름,7592
1051,2013-07-22,대구,여름,11000
1052,2013-07-22,대전,여름,58037
1053,2013-07-22,부산,여름,223000
1054,2013-07-23,광주,겨울,17530
1055,2013-07-23,서울,겨울,9500
1056,2013-07-23,광주,봄,120
1057,2013-07-23,광주,여름,7548
1058,2013-07-23,대구,여름,5920
1059,2013-07-23,대전,여름,57565
1060,2013-07-23,부산,여름,107000
1061,2013-07-23,서울,여름,349190
1062,2013-07-24,광주,겨울,26290
1063,2013-07-24,광주,봄,60
1064,2013-07-24,광주,여름,8304
1065,2013-07-24,대구,여름,8480
1066,2013-07-24,대전,여름,49949
1067,2013-07-24,부산,여름,111000
1068,2013-07-24,서울,여름,433670
1069,2013-07-25,광주,겨울,40030
1070,2013-07-25,광주,봄,124
1071,2013-07-25,광주,여름,8408
1072,2013-07-25,대구,여름,14520
1073,2013-07-25,대전,여름,38958
1074,2013-07-25,부산,여름,197000
1075,2013-07-25,서울,여름,372230
1076,2013-07-26,광주,겨울,33860
1077,2013-07-26,광주,봄,60
1078,2013-07-26,광주,여름,14514
1079,2013-07-26,대구,여름,6000
1080,2013-07-26,대전,여름,35925
1081,2013-07-26,부산,여름,147000
1082,2013-07-26,서울,여름,675220
1083,2013-07-27,광주,겨울,24390
1084,2013-07-27,광주,봄,120
1085,2013-07-27,광주,여름,8824
1086,2013-07-27,대구,여름,5400
1087,2013-07-27,대전,여름,19038
1088,2013-07-27,부산,여름,10000
1089,2013-07-27,서울,여름,392750
1090,2013-07-29,광주,겨울,12840
1091,2013-07-29,광주,봄,120
1092,2013-07-29,광주,여름,10182
1093,2013-07-29,대구,여름,6000
1094,2013-07-29,대전,여름,30725
1095,2013-07-29,부산,여름,283000
1096,2013-07-29,서울,여름,449930
1097,2013-07-30,광주,겨울,22600
1098,2013-07-30,광주,봄,120
1099,2013-07-30,광주,여름,10712
1100,2013-07-30,대구,여름,6880
1101,2013-07-30,대전,여름,19545
1102,2013-07-30,부산,여름,104000
1103,2013-07-30,서울,여름,555090
1104,2013-07-31,광주,겨울,26330
1105,2013-07-31,광주,봄,60
1106,2013-07-31,광주,여름,19856
1107,2013-07-31,대구,여름,11260
1108,2013-07-31,대전,여름,36548
1109,2013-07-31,부산,여름,275000
1110,2013-07-31,서울,여름,587790
1111,2013-08-01,광주,겨울,15160
1112,2013-08-01,광주,봄,120
1113,2013-08-01,광주,여름,7848
1114,2013-08-01,대구,여름,6140
1115,2013-08-01,대전,여름,29846
1116,2013-08-01,부산,여름,151000
1117,2013-08-01,서울,여름,412040
1118,2013-08-02,광주,겨울,29840
1119,2013-08-02,광주,봄,120
1120,2013-08-02,광주,여름,11258
1121,2013-08-02,대구,여름,5512
1122,2013-08-02,대전,여름,15044
1123,2013-08-02,부산,여름,92000
1124,2013-08-02,서울,여름,526570
1125,2013-08-03,광주,겨울,21510
1126,2013-08-03,광주,봄,120
1127,2013-08-03,광주,여름,8210
1128,2013-08-03,대구,여름,6320
1129,2013-08-03,대전,여름,11922
1130,2013-08-03,부산,여름,33000
1131,2013-08-03,서울,여름,273810
1132,2013-08-05,광주,겨울,21340
1133,2013-08-05,광주,봄,140
1134,2013-08-05,광주,여름,16118
1135,2013-08-05,대구,여름,5840
1136,2013-08-05,대전,여름,17480
1137,2013-08-05,부산,여름,220000
1138,2013-08-06,광주,겨울,31280
1139,2013-08-06,광주,봄,120
1140,2013-08-06,광주,여름,10716
1141,2013-08-06,대구,여름,11416
1142,2013-08-06,대전,여름,30084
1143,2013-08-06,부산,여름,37000
1144,2013-08-06,서울,여름,554000
1145,2013-08-07,광주,겨울,27990
1146,2013-08-07,광주,봄,120
1147,2013-08-07,광주,여름,10026
1148,2013-08-07,대구,여름,9680
1149,2013-08-07,대전,여름,29712
1150,2013-08-07,부산,여름,183000
1151,2013-08-08,광주,겨울,21910
1152,2013-08-08,광주,봄,120
1153,2013-08-08,광주,여름,9026
1154,2013-08-08,대구,여름,4400
1155,2013-08-08,대전,여름,22670
1156,2013-08-08,부산,여름,81000
1157,2013-08-08,서울,여름,428100
1158,2013-08-09,광주,겨울,20390
1159,2013-08-09,광주,봄,180
1160,2013-08-09,광주,여름,10676
1161,2013-08-09,대구,여름,1200
1162,2013-08-09,대전,여름,19030
1163,2013-08-09,부산,여름,125000
1164,2013-08-09,서울,여름,412150
1165,2013-08-10,광주,겨울,19680
1166,2013-08-10,광주,봄,120
1167,2013-08-10,광주,여름,7832
1168,2013-08-10,대구,여름,6320
1169,2013-08-10,대전,여름,8440
1170,2013-08-10,서울,여름,389710
1171,2013-08-12,광주,겨울,35080
1172,2013-08-12,광주,봄,120
1173,2013-08-12,광주,여름,17748
1174,2013-08-12,대구,여름,5280
1175,2013-08-12,대전,여름,31340
1176,2013-08-12,부산,여름,182000
1177,2013-08-12,서울,여름,48600
1178,2013-08-13,광주,겨울,27360
1179,2013-08-13,대구,겨울,340
1180,2013-08-13,광주,봄,120
1181,2013-08-13,광주,여름,11272
1182,2013-08-13,대구,여름,5440
1183,2013-08-13,대전,여름,32250
1184,2013-08-13,부산,여름,232000
1185,2013-08-13,서울,여름,554190
1186,2013-08-14,서울,가을,88
1187,2013-08-14,광주,겨울,30420
1188,2013-08-14,대구,겨울,270
1189,2013-08-14,광주,봄,120
1190,2013-08-14,광주,여름,12760
1191,2013-08-14,대구,여름,6080
1192,2013-08-14,대전,여름,40510
1193,2013-08-14,부산,여름,188000
1194,2013-08-14,서울,여름,376030
1195,2013-08-15,광주,겨울,14720
1196,2013-08-15,광주,봄,120
1197,2013-08-15,광주,여름,5128
1198,2013-08-15,대구,여름,5680
1199,2013-08-15,대전,여름,20720
1200,2013-08-15,서울,여름,473000
1201,2013-08-16,광주,겨울,22930
1202,2013-08-16,광주,봄,120
1203,2013-08-16,광주,여름,15632
1204,2013-08-16,대구,여름,5600
1205,2013-08-16,대전,여름,21110
1206,2013-08-16,부산,여름,187000
1207,2013-08-16,서울,여름,431810
1208,2013-08-17,서울,가을,80
1209,2013-08-17,광주,겨울,21320
1210,2013-08-17,광주,봄,120
1211,2013-08-17,광주,여름,15688
1212,2013-08-17,대구,여름,6680
1213,2013-08-17,대전,여름,22430
1214,2013-08-17,부산,여름,8000
1215,2013-08-17,서울,여름,315100
1216,2013-08-19,광주,겨울,23460
1217,2013-08-19,광주,봄,120
1218,2013-08-19,광주,여름,11976
1219,2013-08-19,대전,여름,25350
1220,2013-08-19,부산,여름,254000
1221,2013-08-19,서울,여름,519100
1222,2013-08-20,광주,겨울,28810
1223,2013-08-20,광주,봄,120
1224,2013-08-20,광주,여름,11024
1225,2013-08-20,대구,여름,5864
1226,2013-08-20,대전,여름,33655
1227,2013-08-20,부산,여름,188000
1228,2013-08-20,서울,여름,533260
1229,2013-08-21,광주,겨울,20510
1230,2013-08-21,광주,봄,120
1231,2013-08-21,광주,여름,11032
1232,2013-08-21,대구,여름,7280
1233,2013-08-21,대전,여름,30320
1234,2013-08-21,부산,여름,114000
1235,2013-08-21,서울,여름,42300
1236,2013-08-22,광주,겨울,20650
1237,2013-08-22,광주,봄,120
1238,2013-08-22,광주,여름,9376
1239,2013-08-22,대구,여름,9120
1240,2013-08-22,대전,여름,24180
1241,2013-08-22,부산,여름,159000
1242,2013-08-22,서울,여름,37900
1243,2013-08-23,광주,겨울,24130
1244,2013-08-23,서울,겨울,10000
1245,2013-08-23,광주,봄,120
1246,2013-08-23,광주,여름,1372
1247,2013-08-23,대구,여름,10800
1248,2013-08-23,대전,여름,29900
1249,2013-08-23,부산,여름,139000
1250,2013-08-23,서울,여름,631430
1251,2013-08-24,광주,겨울,10380
1252,2013-08-24,광주,봄,120
1253,2013-08-24,광주,여름,7896
1254,2013-08-24,대구,여름,3264
1255,2013-08-24,대전,여름,22240
1256,2013-08-24,서울,여름,406630
1257,2013-08-26,광주,겨울,34150
1258,2013-08-26,광주,봄,132
1259,2013-08-26,광주,여름,19366
1260,2013-08-26,대구,여름,4960
1261,2013-08-26,대전,여름,43030
1262,2013-08-26,부산,여름,205000
1263,2013-08-27,광주,겨울,29730
1264,2013-08-27,광주,봄,120
1265,2013-08-27,광주,여름,13528
1266,2013-08-27,대구,여름,16976
1267,2013-08-27,대전,여름,44630
1268,2013-08-27,부산,여름,131000
1269,2013-08-27,서울,여름,561350
1270,2013-08-28,대전,가을,2250
1271,2013-08-28,광주,겨울,40740
1272,2013-08-28,광주,봄,120
1273,2013-08-28,광주,여름,18024
1274,2013-08-28,대전,여름,67820
1275,2013-08-28,부산,여름,162000
1276,2013-08-28,서울,여름,587730
1277,2013-08-29,서울,가을,120
1278,2013-08-29,광주,겨울,29320
1279,2013-08-29,광주,봄,120
1280,2013-08-29,광주,여름,17796
1281,2013-08-29,대구,여름,15240
1282,2013-08-29,대전,여름,49730
1283,2013-08-29,부산,여름,121000
1284,2013-08-29,서울,여름,687810
1285,2013-08-30,광주,겨울,46450
1286,2013-08-30,광주,봄,120
1287,2013-08-30,광주,여름,7872
1288,2013-08-30,대구,여름,5920
1289,2013-08-30,대전,여름,30900
1290,2013-08-30,부산,여름,136000
1291,2013-08-30,서울,여름,746780
1292,2013-08-31,광주,겨울,38160
